time_stamp,ADA-USD,BNB-USD,BTC-USD,ETH-USD,XRP-USD,ADA-volume,BNB-volume,BTC-volume,ETH-volume,XRP-volume
2016-10-05,0.03205300122499466,1.9907699823379517,612.510986328125,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,68077504.0,893249984.0,147916992.0
2016-10-06,0.03205300122499466,1.9907699823379517,613.02099609375,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,56812100.0,893249984.0,147916992.0
2016-10-07,0.03205300122499466,1.9907699823379517,617.1209716796875,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,64071400.0,893249984.0,147916992.0
2016-10-08,0.03205300122499466,1.9907699823379517,619.1079711914062,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,42345900.0,893249984.0,147916992.0
2016-10-09,0.03205300122499466,1.9907699823379517,616.7520141601562,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,39243400.0,893249984.0,147916992.0
2016-10-10,0.03205300122499466,1.9907699823379517,618.9940185546875,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,67481104.0,893249984.0,147916992.0
2016-10-11,0.03205300122499466,1.9907699823379517,641.072021484375,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,103590000.0,893249984.0,147916992.0
2016-10-12,0.03205300122499466,1.9907699823379517,636.1920166015625,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,92370200.0,893249984.0,147916992.0
2016-10-13,0.03205300122499466,1.9907699823379517,636.7860107421875,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,61620700.0,893249984.0,147916992.0
2016-10-14,0.03205300122499466,1.9907699823379517,640.3779907226562,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,58144600.0,893249984.0,147916992.0
2016-10-15,0.03205300122499466,1.9907699823379517,638.64599609375,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,39035400.0,893249984.0,147916992.0
2016-10-16,0.03205300122499466,1.9907699823379517,641.6309814453125,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,40298100.0,893249984.0,147916992.0
2016-10-17,0.03205300122499466,1.9907699823379517,639.1929931640625,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,58063600.0,893249984.0,147916992.0
2016-10-18,0.03205300122499466,1.9907699823379517,637.9600219726562,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,65546700.0,893249984.0,147916992.0
2016-10-19,0.03205300122499466,1.9907699823379517,630.52001953125,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,69381696.0,893249984.0,147916992.0
2016-10-20,0.03205300122499466,1.9907699823379517,630.8569946289062,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,56957300.0,893249984.0,147916992.0
2016-10-21,0.03205300122499466,1.9907699823379517,632.8280029296875,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,55951000.0,893249984.0,147916992.0
2016-10-22,0.03205300122499466,1.9907699823379517,657.2940063476562,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,78556496.0,893249984.0,147916992.0
2016-10-23,0.03205300122499466,1.9907699823379517,657.0709838867188,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,54474600.0,893249984.0,147916992.0
2016-10-24,0.03205300122499466,1.9907699823379517,653.760986328125,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,62218200.0,893249984.0,147916992.0
2016-10-25,0.03205300122499466,1.9907699823379517,657.5880126953125,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,90378800.0,893249984.0,147916992.0
2016-10-26,0.03205300122499466,1.9907699823379517,678.3040161132812,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,88877104.0,893249984.0,147916992.0
2016-10-27,0.03205300122499466,1.9907699823379517,688.31298828125,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,96105296.0,893249984.0,147916992.0
2016-10-28,0.03205300122499466,1.9907699823379517,689.6510009765625,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,81145504.0,893249984.0,147916992.0
2016-10-29,0.03205300122499466,1.9907699823379517,714.47900390625,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,134760992.0,893249984.0,147916992.0
2016-10-30,0.03205300122499466,1.9907699823379517,701.864013671875,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,100665000.0,893249984.0,147916992.0
2016-10-31,0.03205300122499466,1.9907699823379517,700.9719848632812,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,97064400.0,893249984.0,147916992.0
2016-11-01,0.03205300122499466,1.9907699823379517,729.7930297851562,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,130527000.0,893249984.0,147916992.0
2016-11-02,0.03205300122499466,1.9907699823379517,740.8289794921875,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,84865200.0,893249984.0,147916992.0
2016-11-03,0.03205300122499466,1.9907699823379517,688.7000122070312,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,172808000.0,893249984.0,147916992.0
2016-11-04,0.03205300122499466,1.9907699823379517,703.2349853515625,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,99907696.0,893249984.0,147916992.0
2016-11-05,0.03205300122499466,1.9907699823379517,703.4180297851562,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,53752300.0,893249984.0,147916992.0
2016-11-06,0.03205300122499466,1.9907699823379517,711.52197265625,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,59902200.0,893249984.0,147916992.0
2016-11-07,0.03205300122499466,1.9907699823379517,703.1309814453125,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,65047100.0,893249984.0,147916992.0
2016-11-08,0.03205300122499466,1.9907699823379517,709.8480224609375,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,79660800.0,893249984.0,147916992.0
2016-11-09,0.03205300122499466,1.9907699823379517,723.2730102539062,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,132429000.0,893249984.0,147916992.0
2016-11-10,0.03205300122499466,1.9907699823379517,715.5339965820312,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,68807800.0,893249984.0,147916992.0
2016-11-11,0.03205300122499466,1.9907699823379517,716.4110107421875,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,63119700.0,893249984.0,147916992.0
2016-11-12,0.03205300122499466,1.9907699823379517,705.0540161132812,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,64622500.0,893249984.0,147916992.0
2016-11-13,0.03205300122499466,1.9907699823379517,702.031005859375,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,80318096.0,893249984.0,147916992.0
2016-11-14,0.03205300122499466,1.9907699823379517,705.02099609375,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,62993000.0,893249984.0,147916992.0
2016-11-15,0.03205300122499466,1.9907699823379517,711.6190185546875,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,72038496.0,893249984.0,147916992.0
2016-11-16,0.03205300122499466,1.9907699823379517,744.197998046875,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,141294000.0,893249984.0,147916992.0
2016-11-17,0.03205300122499466,1.9907699823379517,740.9769897460938,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,108579000.0,893249984.0,147916992.0
2016-11-18,0.03205300122499466,1.9907699823379517,751.5850219726562,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,87363104.0,893249984.0,147916992.0
2016-11-19,0.03205300122499466,1.9907699823379517,751.6160278320312,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,110608000.0,893249984.0,147916992.0
2016-11-20,0.03205300122499466,1.9907699823379517,731.0260009765625,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,154116000.0,893249984.0,147916992.0
2016-11-21,0.03205300122499466,1.9907699823379517,739.2479858398438,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,60802400.0,893249984.0,147916992.0
2016-11-22,0.03205300122499466,1.9907699823379517,751.3469848632812,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,129906000.0,893249984.0,147916992.0
2016-11-23,0.03205300122499466,1.9907699823379517,744.593994140625,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,76543800.0,893249984.0,147916992.0
2016-11-24,0.03205300122499466,1.9907699823379517,740.2890014648438,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,85919296.0,893249984.0,147916992.0
2016-11-25,0.03205300122499466,1.9907699823379517,741.6489868164062,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,67807600.0,893249984.0,147916992.0
2016-11-26,0.03205300122499466,1.9907699823379517,735.3820190429688,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,54962700.0,893249984.0,147916992.0
2016-11-27,0.03205300122499466,1.9907699823379517,732.0349731445312,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,52601800.0,893249984.0,147916992.0
2016-11-28,0.03205300122499466,1.9907699823379517,735.81298828125,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,61888600.0,893249984.0,147916992.0
2016-11-29,0.03205300122499466,1.9907699823379517,735.60400390625,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,68511104.0,893249984.0,147916992.0
2016-11-30,0.03205300122499466,1.9907699823379517,745.6909790039062,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,84070800.0,893249984.0,147916992.0
2016-12-01,0.03205300122499466,1.9907699823379517,756.7739868164062,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,80461904.0,893249984.0,147916992.0
2016-12-02,0.03205300122499466,1.9907699823379517,777.9439697265625,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,127605000.0,893249984.0,147916992.0
2016-12-03,0.03205300122499466,1.9907699823379517,771.155029296875,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,69547296.0,893249984.0,147916992.0
2016-12-04,0.03205300122499466,1.9907699823379517,773.8720092773438,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,60557900.0,893249984.0,147916992.0
2016-12-05,0.03205300122499466,1.9907699823379517,758.7000122070312,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,106363000.0,893249984.0,147916992.0
2016-12-06,0.03205300122499466,1.9907699823379517,764.2239990234375,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,116218000.0,893249984.0,147916992.0
2016-12-07,0.03205300122499466,1.9907699823379517,768.1320190429688,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,96426096.0,893249984.0,147916992.0
2016-12-08,0.03205300122499466,1.9907699823379517,770.8099975585938,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,80111904.0,893249984.0,147916992.0
2016-12-09,0.03205300122499466,1.9907699823379517,772.7940063476562,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,68705296.0,893249984.0,147916992.0
2016-12-10,0.03205300122499466,1.9907699823379517,774.6500244140625,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,53843100.0,893249984.0,147916992.0
2016-12-11,0.03205300122499466,1.9907699823379517,769.7310180664062,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,57313400.0,893249984.0,147916992.0
2016-12-12,0.03205300122499466,1.9907699823379517,780.0869750976562,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,76571000.0,893249984.0,147916992.0
2016-12-13,0.03205300122499466,1.9907699823379517,780.5560302734375,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,81645600.0,893249984.0,147916992.0
2016-12-14,0.03205300122499466,1.9907699823379517,781.4810180664062,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,75979000.0,893249984.0,147916992.0
2016-12-15,0.03205300122499466,1.9907699823379517,778.0880126953125,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,81580096.0,893249984.0,147916992.0
2016-12-16,0.03205300122499466,1.9907699823379517,784.906982421875,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,83608200.0,893249984.0,147916992.0
2016-12-17,0.03205300122499466,1.9907699823379517,790.8289794921875,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,78989800.0,893249984.0,147916992.0
2016-12-18,0.03205300122499466,1.9907699823379517,790.530029296875,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,60524400.0,893249984.0,147916992.0
2016-12-19,0.03205300122499466,1.9907699823379517,792.7139892578125,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,74886400.0,893249984.0,147916992.0
2016-12-20,0.03205300122499466,1.9907699823379517,800.8759765625,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,99629296.0,893249984.0,147916992.0
2016-12-21,0.03205300122499466,1.9907699823379517,834.281005859375,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,155576000.0,893249984.0,147916992.0
2016-12-22,0.03205300122499466,1.9907699823379517,864.5399780273438,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,200027008.0,893249984.0,147916992.0
2016-12-23,0.03205300122499466,1.9907699823379517,921.9840087890625,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,275564000.0,893249984.0,147916992.0
2016-12-24,0.03205300122499466,1.9907699823379517,898.822021484375,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,137727008.0,893249984.0,147916992.0
2016-12-25,0.03205300122499466,1.9907699823379517,896.1829833984375,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,143664992.0,893249984.0,147916992.0
2016-12-26,0.03205300122499466,1.9907699823379517,907.6099853515625,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,123771000.0,893249984.0,147916992.0
2016-12-27,0.03205300122499466,1.9907699823379517,933.197998046875,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,167308000.0,893249984.0,147916992.0
2016-12-28,0.03205300122499466,1.9907699823379517,975.9210205078125,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,236630000.0,893249984.0,147916992.0
2016-12-29,0.03205300122499466,1.9907699823379517,973.4970092773438,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,199320000.0,893249984.0,147916992.0
2016-12-30,0.03205300122499466,1.9907699823379517,961.2379760742188,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,187474000.0,893249984.0,147916992.0
2016-12-31,0.03205300122499466,1.9907699823379517,963.7429809570312,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,99135104.0,893249984.0,147916992.0
2017-01-01,0.03205300122499466,1.9907699823379517,998.3250122070312,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,147775008.0,893249984.0,147916992.0
2017-01-02,0.03205300122499466,1.9907699823379517,1021.75,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,222184992.0,893249984.0,147916992.0
2017-01-03,0.03205300122499466,1.9907699823379517,1043.8399658203125,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,185168000.0,893249984.0,147916992.0
2017-01-04,0.03205300122499466,1.9907699823379517,1154.72998046875,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,344945984.0,893249984.0,147916992.0
2017-01-05,0.03205300122499466,1.9907699823379517,1013.3800048828125,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,510199008.0,893249984.0,147916992.0
2017-01-06,0.03205300122499466,1.9907699823379517,902.2009887695312,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,351876000.0,893249984.0,147916992.0
2017-01-07,0.03205300122499466,1.9907699823379517,908.5850219726562,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,279550016.0,893249984.0,147916992.0
2017-01-08,0.03205300122499466,1.9907699823379517,911.198974609375,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,158715008.0,893249984.0,147916992.0
2017-01-09,0.03205300122499466,1.9907699823379517,902.8280029296875,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,141876992.0,893249984.0,147916992.0
2017-01-10,0.03205300122499466,1.9907699823379517,907.6790161132812,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,115808000.0,893249984.0,147916992.0
2017-01-11,0.03205300122499466,1.9907699823379517,777.7570190429688,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,310928992.0,893249984.0,147916992.0
2017-01-12,0.03205300122499466,1.9907699823379517,804.833984375,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,222326000.0,893249984.0,147916992.0
2017-01-13,0.03205300122499466,1.9907699823379517,823.9840087890625,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,168968000.0,893249984.0,147916992.0
2017-01-14,0.03205300122499466,1.9907699823379517,818.4119873046875,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,93063296.0,893249984.0,147916992.0
2017-01-15,0.03205300122499466,1.9907699823379517,821.7979736328125,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,71013600.0,893249984.0,147916992.0
2017-01-16,0.03205300122499466,1.9907699823379517,831.5339965820312,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,82755200.0,893249984.0,147916992.0
2017-01-17,0.03205300122499466,1.9907699823379517,907.93798828125,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,155095008.0,893249984.0,147916992.0
2017-01-18,0.03205300122499466,1.9907699823379517,886.6179809570312,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,225676992.0,893249984.0,147916992.0
2017-01-19,0.03205300122499466,1.9907699823379517,899.072998046875,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,105625000.0,893249984.0,147916992.0
2017-01-20,0.03205300122499466,1.9907699823379517,895.0260009765625,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,86728400.0,893249984.0,147916992.0
2017-01-21,0.03205300122499466,1.9907699823379517,921.7890014648438,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,111158000.0,893249984.0,147916992.0
2017-01-22,0.03205300122499466,1.9907699823379517,924.6729736328125,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,116573000.0,893249984.0,147916992.0
2017-01-23,0.03205300122499466,1.9907699823379517,921.0120239257812,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,73588600.0,893249984.0,147916992.0
2017-01-24,0.03205300122499466,1.9907699823379517,892.68701171875,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,111349000.0,893249984.0,147916992.0
2017-01-25,0.03205300122499466,1.9907699823379517,901.5419921875,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,120831000.0,893249984.0,147916992.0
2017-01-26,0.03205300122499466,1.9907699823379517,917.5859985351562,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,131958000.0,893249984.0,147916992.0
2017-01-27,0.03205300122499466,1.9907699823379517,919.75,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,125594000.0,893249984.0,147916992.0
2017-01-28,0.03205300122499466,1.9907699823379517,921.5900268554688,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,68979600.0,893249984.0,147916992.0
2017-01-29,0.03205300122499466,1.9907699823379517,919.4959716796875,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,60851700.0,893249984.0,147916992.0
2017-01-30,0.03205300122499466,1.9907699823379517,920.3820190429688,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,78227296.0,893249984.0,147916992.0
2017-01-31,0.03205300122499466,1.9907699823379517,970.4030151367188,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,164582000.0,893249984.0,147916992.0
2017-02-01,0.03205300122499466,1.9907699823379517,989.0230102539062,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,150110000.0,893249984.0,147916992.0
2017-02-02,0.03205300122499466,1.9907699823379517,1011.7999877929688,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,145820992.0,893249984.0,147916992.0
2017-02-03,0.03205300122499466,1.9907699823379517,1029.9100341796875,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,201278000.0,893249984.0,147916992.0
2017-02-04,0.03205300122499466,1.9907699823379517,1042.9000244140625,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,155064000.0,893249984.0,147916992.0
2017-02-05,0.03205300122499466,1.9907699823379517,1027.3399658203125,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,114208000.0,893249984.0,147916992.0
2017-02-06,0.03205300122499466,1.9907699823379517,1038.1500244140625,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,111762000.0,893249984.0,147916992.0
2017-02-07,0.03205300122499466,1.9907699823379517,1061.3499755859375,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,146007008.0,893249984.0,147916992.0
2017-02-08,0.03205300122499466,1.9907699823379517,1063.0699462890625,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,201855008.0,893249984.0,147916992.0
2017-02-09,0.03205300122499466,1.9907699823379517,994.3829956054688,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,407220000.0,893249984.0,147916992.0
2017-02-10,0.03205300122499466,1.9907699823379517,988.6740112304688,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,190452000.0,893249984.0,147916992.0
2017-02-11,0.03205300122499466,1.9907699823379517,1004.4500122070312,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,102261000.0,893249984.0,147916992.0
2017-02-12,0.03205300122499466,1.9907699823379517,999.1810302734375,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,67530000.0,893249984.0,147916992.0
2017-02-13,0.03205300122499466,1.9907699823379517,990.6420288085938,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,100607000.0,893249984.0,147916992.0
2017-02-14,0.03205300122499466,1.9907699823379517,1004.5499877929688,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,137946000.0,893249984.0,147916992.0
2017-02-15,0.03205300122499466,1.9907699823379517,1007.47998046875,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,89759400.0,893249984.0,147916992.0
2017-02-16,0.03205300122499466,1.9907699823379517,1027.43994140625,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,122277000.0,893249984.0,147916992.0
2017-02-17,0.03205300122499466,1.9907699823379517,1046.2099609375,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,136474000.0,893249984.0,147916992.0
2017-02-18,0.03205300122499466,1.9907699823379517,1054.4200439453125,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,99073504.0,893249984.0,147916992.0
2017-02-19,0.03205300122499466,1.9907699823379517,1047.8699951171875,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,77423296.0,893249984.0,147916992.0
2017-02-20,0.03205300122499466,1.9907699823379517,1079.97998046875,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,109478000.0,893249984.0,147916992.0
2017-02-21,0.03205300122499466,1.9907699823379517,1115.300048828125,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,186868992.0,893249984.0,147916992.0
2017-02-22,0.03205300122499466,1.9907699823379517,1117.43994140625,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,136100000.0,893249984.0,147916992.0
2017-02-23,0.03205300122499466,1.9907699823379517,1166.719970703125,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,189454000.0,893249984.0,147916992.0
2017-02-24,0.03205300122499466,1.9907699823379517,1173.6800537109375,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,330759008.0,893249984.0,147916992.0
2017-02-25,0.03205300122499466,1.9907699823379517,1143.8399658203125,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,139960992.0,893249984.0,147916992.0
2017-02-26,0.03205300122499466,1.9907699823379517,1165.199951171875,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,116486000.0,893249984.0,147916992.0
2017-02-27,0.03205300122499466,1.9907699823379517,1179.969970703125,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,131570000.0,893249984.0,147916992.0
2017-02-28,0.03205300122499466,1.9907699823379517,1179.969970703125,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,184956000.0,893249984.0,147916992.0
2017-03-01,0.03205300122499466,1.9907699823379517,1222.5,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,229056992.0,893249984.0,147916992.0
2017-03-02,0.03205300122499466,1.9907699823379517,1251.010009765625,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,368275008.0,893249984.0,147916992.0
2017-03-03,0.03205300122499466,1.9907699823379517,1274.989990234375,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,315739008.0,893249984.0,147916992.0
2017-03-04,0.03205300122499466,1.9907699823379517,1255.1500244140625,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,183270000.0,893249984.0,147916992.0
2017-03-05,0.03205300122499466,1.9907699823379517,1267.1199951171875,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,134127000.0,893249984.0,147916992.0
2017-03-06,0.03205300122499466,1.9907699823379517,1272.8299560546875,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,153656992.0,893249984.0,147916992.0
2017-03-07,0.03205300122499466,1.9907699823379517,1223.5400390625,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,291256000.0,893249984.0,147916992.0
2017-03-08,0.03205300122499466,1.9907699823379517,1150.0,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,332603008.0,893249984.0,147916992.0
2017-03-09,0.03205300122499466,1.9907699823379517,1188.489990234375,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,212283008.0,893249984.0,147916992.0
2017-03-10,0.03205300122499466,1.9907699823379517,1116.719970703125,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,563795968.0,893249984.0,147916992.0
2017-03-11,0.03205300122499466,1.9907699823379517,1175.8299560546875,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,283320000.0,893249984.0,147916992.0
2017-03-12,0.03205300122499466,1.9907699823379517,1221.3800048828125,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,227176000.0,893249984.0,147916992.0
2017-03-13,0.03205300122499466,1.9907699823379517,1231.9200439453125,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,380276992.0,893249984.0,147916992.0
2017-03-14,0.03205300122499466,1.9907699823379517,1240.0,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,245306000.0,893249984.0,147916992.0
2017-03-15,0.03205300122499466,1.9907699823379517,1249.6099853515625,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,297804992.0,893249984.0,147916992.0
2017-03-16,0.03205300122499466,1.9907699823379517,1187.81005859375,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,638568000.0,893249984.0,147916992.0
2017-03-17,0.03205300122499466,1.9907699823379517,1100.22998046875,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,706598976.0,893249984.0,147916992.0
2017-03-18,0.03205300122499466,1.9907699823379517,973.8179931640625,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,621302016.0,893249984.0,147916992.0
2017-03-19,0.03205300122499466,1.9907699823379517,1036.739990234375,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,406648000.0,893249984.0,147916992.0
2017-03-20,0.03205300122499466,1.9907699823379517,1054.22998046875,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,286529984.0,893249984.0,147916992.0
2017-03-21,0.03205300122499466,1.9907699823379517,1120.5400390625,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,337391008.0,893249984.0,147916992.0
2017-03-22,0.03205300122499466,1.9907699823379517,1049.1400146484375,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,380840992.0,893249984.0,147916992.0
2017-03-23,0.03205300122499466,1.9907699823379517,1038.5899658203125,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,248540000.0,893249984.0,147916992.0
2017-03-24,0.03205300122499466,1.9907699823379517,937.52001953125,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,491038016.0,893249984.0,147916992.0
2017-03-25,0.03205300122499466,1.9907699823379517,972.7789916992188,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,435803008.0,893249984.0,147916992.0
2017-03-26,0.03205300122499466,1.9907699823379517,966.7249755859375,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,303668000.0,893249984.0,147916992.0
2017-03-27,0.03205300122499466,1.9907699823379517,1045.77001953125,320.8840026855469,0.21748800575733185,18716200.0,19192200.0,372535008.0,893249984.0,147916992.0
